"logFC"	"logCPM"	"F"	"PValue"	"FDR"
"ENSG00000122862"	1.01606497925109	11.0346921526027	2.58074974243704	0.108190987758304	0.535040692658716
"ENSG00000008517"	-2.16750064042942	10.1125821697295	2.56758646908772	0.109094610470687	0.535040692658716
"ENSG00000234745"	-0.849870376726637	11.2221989176461	2.41889885448396	0.119899789405941	0.535040692658716
"ENSG00000164587"	-0.455226410263909	12.6326697682668	2.44351440043493	0.1203985916075	0.535040692658716
"ENSG00000205542"	-0.346221291128586	13.3482743493403	2.25980849416691	0.132791053797592	0.535040692658716
"ENSG00000198763"	-0.625214354698809	11.7472551620844	2.25578646865343	0.136558550567494	0.535040692658716
"ENSG00000143933"	1.68063838850518	10.2570765874006	2.14862312786613	0.142718295050664	0.535040692658716
"ENSG00000172725"	1.67601807324721	10.2569932292584	2.13721900329108	0.14378277172161	0.535040692658716
"ENSG00000165119"	2.0181064556223	10.0347920676151	2.05256835924454	0.151970036126473	0.535040692658716
"ENSG00000092199"	2.01275607485593	10.0347353863382	2.04236577922971	0.152991927347241	0.535040692658716
"ENSG00000171314"	2.011033670888	10.0346807305862	2.03911185055226	0.153319477059563	0.535040692658716
"ENSG00000140264"	-1.14698630978085	10.7226240098029	2.03489221942426	0.153745421668994	0.535040692658716
"ENSG00000172216"	2.00640146430083	10.0346143894852	2.03032072635266	0.154208399549403	0.535040692658716
"ENSG00000170458"	2.00548945666173	10.0346004558724	2.02860766849242	0.154382296607083	0.535040692658716
"ENSG00000169714"	2.00395950297632	10.0345962335115	2.02568004732396	0.154680002467304	0.535040692658716
"ENSG00000087460"	-1.43191353416914	10.4495139224678	2.00144074774246	0.157170058385004	0.535040692658716
"ENSG00000117984"	0.854395674343006	11.0742137746961	1.97627622962903	0.159803491520001	0.535040692658716
"ENSG00000188612"	-1.58976346979086	10.2568748972352	1.90848999077378	0.167151199354792	0.535040692658716
"ENSG00000241837"	-1.58936948202571	10.2569616047793	1.90760096128303	0.167250099460655	0.535040692658716
"ENSG00000156482"	-0.383991298966976	12.7469803878178	1.90280835700472	0.170251033695738	0.535040692658716
"ENSG00000230989"	-1.92595775571178	10.0345122749154	1.8511463293843	0.173670108046244	0.535040692658716
"ENSG00000042753"	-1.92576177424198	10.0345090798283	1.85079349022081	0.173711113831879	0.535040692658716
"ENSG00000136732"	-1.925442398133	10.0345658892343	1.85020028676515	0.173780079069663	0.535040692658716
"ENSG00000141522"	-1.92426293880315	10.034546561856	1.84807512582387	0.174027406978404	0.535040692658716
"ENSG00000243678"	-1.92328083539525	10.0345304689224	1.84630694605405	0.17423349801833	0.535040692658716
"ENSG00000080824"	-1.92328008980585	10.0345304298567	1.84630493657659	0.174233732393742	0.535040692658716
"ENSG00000003402"	-1.92091323216792	10.0345850800428	1.84201033943717	0.17473546332124	0.535040692658716
"ENSG00000198821"	-1.92071725161551	10.0345818847982	1.84165845439549	0.17477664719469	0.535040692658716
"ENSG00000142676"	0.377521734953493	12.7478627092449	1.85435753311798	0.176164723381635	0.535040692658716
"ENSG00000171858"	-0.418377407179532	12.4788947530005	1.83728931214982	0.178343454024925	0.535040692658716
"ENSG00000004059"	2.68987988131138	9.67214893828797	1.78171901439249	0.181958182674513	0.535040692658716
"ENSG00000006625"	2.68987988131138	9.67214893828797	1.78171901439249	0.181958182674513	0.535040692658716
"ENSG00000055483"	2.68987988131138	9.67214893828797	1.78171901439249	0.181958182674513	0.535040692658716
"ENSG00000095370"	2.68987988131138	9.67214893828797	1.78171901439249	0.181958182674513	0.535040692658716
"ENSG00000099331"	2.68987988131138	9.67214893828797	1.78171901439249	0.181958182674513	0.535040692658716
"ENSG00000103274"	2.68987988131138	9.67214893828797	1.78171901439249	0.181958182674513	0.535040692658716
"ENSG00000103326"	2.68987988131138	9.67214893828797	1.78171901439249	0.181958182674513	0.535040692658716
"ENSG00000108561"	2.68987988131138	9.67214893828797	1.78171901439249	0.181958182674513	0.535040692658716
"ENSG00000113441"	2.68987988131138	9.67214893828797	1.78171901439249	0.181958182674513	0.535040692658716
"ENSG00000116717"	2.68987988131138	9.67214893828797	1.78171901439249	0.181958182674513	0.535040692658716
"ENSG00000118816"	2.68987988131138	9.67214893828797	1.78171901439249	0.181958182674513	0.535040692658716
"ENSG00000119314"	2.68987988131138	9.67214893828797	1.78171901439249	0.181958182674513	0.535040692658716
"ENSG00000120942"	2.68987988131138	9.67214893828797	1.78171901439249	0.181958182674513	0.535040692658716
"ENSG00000127511"	2.68987988131138	9.67214893828797	1.78171901439249	0.181958182674513	0.535040692658716
"ENSG00000130313"	2.68987988131138	9.67214893828797	1.78171901439249	0.181958182674513	0.535040692658716
"ENSG00000132274"	2.68987988131138	9.67214893828797	1.78171901439249	0.181958182674513	0.535040692658716
"ENSG00000133961"	2.68987988131138	9.67214893828797	1.78171901439249	0.181958182674513	0.535040692658716
"ENSG00000135637"	2.68987988131138	9.67214893828797	1.78171901439249	0.181958182674513	0.535040692658716
"ENSG00000136754"	2.68987988131138	9.67214893828797	1.78171901439249	0.181958182674513	0.535040692658716
"ENSG00000153179"	2.68987988131138	9.67214893828797	1.78171901439249	0.181958182674513	0.535040692658716
"ENSG00000160679"	2.68987988131138	9.67214893828797	1.78171901439249	0.181958182674513	0.535040692658716
